id,type,frame,magnitude,map,path
dcp_DME_baikal,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_baikal_normal.png
dcp_DME_baikal_brone,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_baikal_normal.png
dcp_DME_bantam,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bantam_normal.png
dcp_DME_bbengine1,turret,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bbengine_01_normal.png
dcp_DME_bbengine2,turret,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bbengine_02_normal.png
dcp_DME_bbLRMmodule,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bbLRMmodule_normal.png
dcp_DME_bbminerunner,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bbminerunner_normal.png
dcp_DME_bbmissilemodule,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bbmissilemodule_normal.png
dcp_DME_bbpdmodule,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bbpdmodule_normal.png
dcp_DME_bbsuperheavy,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bbsuperheavy_normal.png
dcp_DME_bbsuperheavy_bow,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bbsuperheavy_bow_normal.png
dcp_DME_shieldplate,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_shieldplate_normal.png
dcp_DME_blackhand,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_blackhand_normal.png
dcp_DME_blacklancer,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_blacklancer_normal.png
dcp_DME_bladewood,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bladewood_normal.png
dcp_DME_borzoi,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_borzoi_normal.png
dcp_DME_bouclier,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bouclier_normal.png
dcp_DME_bronev_plate_bow,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bronev_plate_bow_normal.png
dcp_DME_bronev_plate_left,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bronev_plate_left_normal.png
dcp_DME_bronev_plate_right,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bronev_plate_right_normal.png
dcp_DME_bronev_plate_lrear,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bronev_plate_lrear_normal.png
dcp_DME_bronev_plate_rrear,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bronev_plate_rrear_normal.png
dcp_DME_burya,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_burya_normal.png
dcp_DME_centaur,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_centaur_normal.png
dcp_DME_crasher,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_crasher_normal.png
dcp_DME_curse,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_curse_normal.png
dcp_DME_curse_proto,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_curse_proto_normal.png
dcp_DME_damselfly,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_damselfly_normal.png
dcp_DME_dard,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_dard_normal.png
dcp_DME_defstation,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_stationcore_small_normal.png
dcp_DME_demon,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_demon_normal.png
dcp_DME_desertersupply_lg,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_desertersupply_lg_normal.png
dcp_DME_desertersupply_sm,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_desertersupply_sm_normal.png
dcp_DME_devilray,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_devilray_normal.png
dcp_DME_ebeam_drone,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_ebeam_drone_normal.png
dcp_DME_egret,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_egret_normal.png
dcp_DME_feeder,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_feeder_normal.png
dcp_DME_fighter_platform,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_fighter_module_normal.png
dcp_DME_firebeetle,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_firebeetle_normal.png
dcp_DME_firespray,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_firespray_normal.png
dcp_DME_flare,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_flare_normal.png
dcp_DME_flatmouse,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_flatmouse_normal.png
dcp_DME_fletcher,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_fletcher_normal.png
dcp_DME_focuser,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_focuser_normal.png
dcp_DME_funnel,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_funnel_normal.png
dcp_DME_goalkeeper,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_goalkeeper_normal.png
dcp_DME_grand_union,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_grandunion_normal.png
dcp_DME_guardian_tcitadel,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_guardian_tcitadel_normal.png
dcp_DME_guardian_tplate,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_guardian_tplate_normal.png
dcp_DME_guardian_turret,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_guardian_turret_normal.png
dcp_DME_gun_platform,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_gun_module_normal.png
dcp_DME_gunpod,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_gunpod_normal.png
dcp_DME_harridan,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_harridan_normal.png
dcp_DME_hellion,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_hellion_normal.png
dcp_DME_hummingbird,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_hummingbird_normal.png
dcp_DME_icax,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_icax_normal.png
dcp_DME_ifrit,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_ifrit_normal.png
dcp_DME_imp,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_imp_normal.png
dcp_DME_iridium,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_iridium_normal.png
dcp_DME_jeannedarc,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_jeannedarc_normal.png
dcp_DME_kormoran,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_kormoran_normal.png
dcp_DME_kormoran_6e,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_kormoran_6e_normal.png
dcp_DME_leyte,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_leyte_normal.png
dcp_DME_lightbomber,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_lightbomber_normal.png
dcp_DME_lycosid,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_lycosid_normal.png
dcp_DME_maskirovka,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_maskirovka_normal.png
dcp_DME_mindanao,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_mindanao_normal.png
dcp_DME_mystere,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_mystere_normal.png
dcp_DME_naja_mk1,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_naja_mk1_normal.png
dcp_DME_naja,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_naja_normal.png
dcp_DME_puddlejumper_mk1,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_puddlejumper_mk1_normal.png
dcp_DME_puddlejumper,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_puddlejumper_normal.png
dcp_DME_pup,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_pup_normal.png
dcp_DME_rafale,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_rafale_normal.png
dcp_DME_rafale2,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_rafale2_normal.png
dcp_DME_reef,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_reef_normal.png
dcp_DME_samoyed,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_samoyed_normal.png
dcp_DME_sevastopol_mk1,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_sevastopol_mk1_normal.png
dcp_DME_sevastopol,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_sevastopol_normal.png
dcp_DME_slammer,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_slammer_normal.png
dcp_DME_snakeeye,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_snakeeye_normal.png
dcp_DME__snowgoose,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME__snowgoose_normal.png
dcp_DME_spearhead,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_spearhead_normal.png
dcp_DME_spooky,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_spooky_normal.png
dcp_DME_starsylph,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_starsylph_normal.png
dcp_DME_starsylph_deserter,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_starsylph_deserter_normal.png
dcp_DME_stoat_c,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_stoat_c_normal.png
dcp_DME_stoat,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_stoat_normal.png
dcp_DME_stormkestrel,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_stormkestrel_normal.png
dcp_DME_stormkestrel_proto,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_stormkestrel_proto_normal.png
dcp_DME_tempest_deserter,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_tempest_refit_normal.png
dcp_DME_tempestdrone,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_tempestdrone_normal.png
dcp_DME_tereshkova,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_tereshkova_normal.png
dcp_DME_thunderbolt,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_thunderbolt_normal.png
dcp_DME_tonnerre,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_tonnerre_normal.png
dcp_DME_tunguska,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_tunguska_normal.png
dcp_DME_tunguska_6e,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_tunguska_6e_normal.png
dcp_DME_vesper,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_vesper_normal.png
dcp_DME_vesper_6e,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_vesper_6e_normal.png
dcp_DME_wanderer,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_wanderer_normal.png
dcp_DME_warlock,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_warlock_normal.png
dcp_DME_wildgoose,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_wildgoose_normal.png
dcp_DME_zelenograd,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_zelenograd_normal.png
dcp_DME_zonedefbit,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_zonedefbit_normal.png
,,,,,
dcpx_alauda,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_alauda_normal.png
dcpx_alaudatailbinder,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_alaudatailbinder_normal.png
dcpx_bbladetailbinder,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_bbladetailbinder_normal.png
dcpx_braveblade,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_braveblade_normal.png
dcpx_bravebit,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcpx_bravebit_normal.png
dcpx_platedrone,ship,,1,normal,graphics/DCP/shaders/normal/ships/dcp_DME_platedrone_normal.png
,,,,,
dcp_DME_sensorarray,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/decorative/dcp_DME_sensor_array_hardpoint_base_normal.png
dcp_DME_sensorarray,turret,,1,normal,graphics/DCP/shaders/normal/weapons/decorative/dcp_DME_sensor_array_turret_base_normal.png
dcp_DME_9cmrailgun,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_9cm_railgun_hardpoint_base_normal.png
dcp_DME_9cmrailgun,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_9cm_railgun_hardpoint_recoil_normal.png
dcp_DME_9cmrailgun,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_9cm_railgun_turret_base_normal.png
dcp_DME_9cmrailgun,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_9cm_railgun_turret_recoil_normal.png
dcp_DME_12cmrailgun,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_12cm_railgun_hardpoint_base_normal.png
dcp_DME_12cmrailgun,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_12cm_railgun_hardpoint_recoil_normal.png
dcp_DME_12cmrailgun,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_12cm_railgun_turret_base_normal.png
dcp_DME_12cmrailgun,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_12cm_railgun_turret_recoil_normal.png
dcp_DME_20cmrailgun,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_20cm_railgun_hardpoint_base_normal.png
dcp_DME_20cmrailgun,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_20cm_railgun_hardpoint_recoil_normal.png
dcp_DME_20cmrailgun,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_20cm_railgun_turret_base_normal.png
dcp_DME_20cmrailgun,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_20cm_railgun_turret_recoil_normal.png
dcp_DME_3x4cmrailgun,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_6cm_railgun_turret_base_normal.png
dcp_DME_3x4cmrailgun,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_6cm_railgun_turret_recoil_normal.png
dcp_DME_6cmrailgun,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_6cm_railgun_hardpoint_base_normal.png
dcp_DME_6cmrailgun,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_6cm_railgun_hardpoint_recoil_normal.png
dcp_DME_6cmrailgun,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_6cm_railgun_turret_base_normal.png
dcp_DME_6cmrailgun,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_6cm_railgun_turret_recoil_normal.png
dcp_DME_AMMblisterlauncher,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ammblisterlauncher_hardpoint_normal.png
dcp_DME_AMMblisterlauncher,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ammblisterlauncher_turret_normal.png
dcp_DME_ammlight,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ammlight_hardpoint_base_normal.png
dcp_DME_ammlight,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ammlight_turret_base_normal.png
dcp_DME_ammpod,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ammpod_hardpoint_base_normal.png
dcp_DME_ammpod,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_ammpod_turret_base_normal.png
dcp_DME_autohybridblaster,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_autohybridblaster_hardpoint_base_normal.png
dcp_DME_autohybridblaster,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_autohybridblaster_turret_base_normal.png
dcp_DME_autolaser,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_autolaser_hardpoint_base_normal.png
dcp_DME_autolaser,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_autolaser_turret_base_normal.png
dcp_DME_autolaser_ftr,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_autolaser_small_hardpoint_base_normal.png
dcp_DME_autolaser_ftr,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_autolaser_small_turret_base_normal.png
dcp_DME_autolaser_small,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_autolaser_small_hardpoint_base_normal.png
dcp_DME_autolaser_small,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_autolaser_small_turret_base_normal.png
dcp_DME_basilisk,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_basilisk_hardpoint_base_normal.png
dcp_DME_basilisk,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_basilisk_turret_base_normal.png
dcp_DME_bbheavymg,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_bbheavymg_hardpoint_base_normal.png
dcp_DME_bbheavymg,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_bbheavymg_turret_base_normal.png
dcp_DME_blazedriver,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_blazedriver_hardpoint_base_normal.png
dcp_DME_blazedriver,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_blazedriver_hardpoint_recoil_normal.png
dcp_DME_blazedriver,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_blazedriver_turret_base_normal.png
dcp_DME_blazedriver,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_blazedriver_turret_recoil_normal.png
dcp_DME_blazegun,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_blazegun_hardpoint_base_normal.png
dcp_DME_blazegun,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_blazegun_hardpoint_recoil_normal.png
dcp_DME_blazegun,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_blazegun_turret_base_normal.png
dcp_DME_blazegun,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_blazegun_turret_recoil_normal.png
dcp_DME_brigador,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_brigador_hardpoint_base_normal.png
dcp_DME_brigador,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_brigador_hardpoint_recoil_normal.png
dcp_DME_brigador,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_brigador_turret_base_normal.png
dcp_DME_brigador,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_brigador_turret_recoil_normal.png
dcp_DME_buzzgun,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_buzzgun_turret_base_normal.png
dcp_DME_buzzgun,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_buzzgun_turret_recoil_normal.png
dcp_DME_calliope,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_calliope_launcher_hardpoint_base_normal.png
dcp_DME_calliope,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_calliope_launcher_turret_base_normal.png
dcp_DME_chasseurLRMlauncher,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_chasseurLRMlauncher_hardpoint_normal.png
dcp_DME_chasseurLRMlauncher,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_chasseurLRMlauncher_turret_normal.png
dcp_DME_electronfan,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_electronfan_hardpoint_base_normal.png
dcp_DME_electronfan,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_electronfan_turret_base_normal.png
dcp_DME_electrogun,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_electrogun_hardpoint_base_normal.png
dcp_DME_electrogun,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_electrogun_hardpoint_recoil_normal.png
dcp_DME_electrogun,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_electrogun_turret_base_normal.png
dcp_DME_electrogun,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_electrogun_turret_recoil_normal.png
dcp_DME_electronrocket,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_single_hardpoint_base_normal.png
dcp_DME_electronrocket,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_single_turret_base_normal.png
dcp_DME_electronrocket_rack,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_double_hardpoint_base_normal.png
dcp_DME_electronrocket_rack,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_double_turret_base_normal.png
dcp_DME_electronrocket_pod,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_electrotorp_pod_hardpoint_normal.png
dcp_DME_electronrocket_pod,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_electrotorp_pod_turret_normal.png
dcp_DME_erpulsebeam,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_erpulsebeam_hardpoint_base_normal.png
dcp_DME_erpulsebeam,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_erpulsebeam_turret_base_normal.png
dcp_DME_gravmissilelauncher,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_gravmissilelauncher_hardpoint_normal.png
dcp_DME_gravmissilelauncher,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_gravmissilelauncher_turret_normal.png
dcp_DME_gravmissiletube,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_gravmissiletube_hardpoint_normal.png
dcp_DME_gravmissiletube,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_gravmissiletube_turret_normal.png
dcp_DME_heavylinear_autogun,hardpoint,0,1,normal,graphics/DCP/shaders/normal/weapons/autogunhvy/dcp_DME_heavylinear_autogun_hardpoint_00_normal.png
dcp_DME_heavylinear_autogun,hardpoint,1,1,normal,graphics/DCP/shaders/normal/weapons/autogunhvy/dcp_DME_heavylinear_autogun_hardpoint_01_normal.png
dcp_DME_heavylinear_autogun,hardpoint,2,1,normal,graphics/DCP/shaders/normal/weapons/autogunhvy/dcp_DME_heavylinear_autogun_hardpoint_02_normal.png
dcp_DME_heavylinear_autogun,hardpoint,3,1,normal,graphics/DCP/shaders/normal/weapons/autogunhvy/dcp_DME_heavylinear_autogun_hardpoint_03_normal.png
dcp_DME_heavylinear_autogun,hardpoint,4,1,normal,graphics/DCP/shaders/normal/weapons/autogunhvy/dcp_DME_heavylinear_autogun_hardpoint_04_normal.png
dcp_DME_heavylinear_autogun,hardpoint,5,1,normal,graphics/DCP/shaders/normal/weapons/autogunhvy/dcp_DME_heavylinear_autogun_hardpoint_05_normal.png
dcp_DME_heavylinear_autogun,turret,0,1,normal,graphics/DCP/shaders/normal/weapons/autogunhvy/dcp_DME_heavylinear_autogun_turret_00_normal.png
dcp_DME_heavylinear_autogun,turret,1,1,normal,graphics/DCP/shaders/normal/weapons/autogunhvy/dcp_DME_heavylinear_autogun_turret_01_normal.png
dcp_DME_heavylinear_autogun,turret,2,1,normal,graphics/DCP/shaders/normal/weapons/autogunhvy/dcp_DME_heavylinear_autogun_turret_02_normal.png
dcp_DME_heavylinear_autogun,turret,3,1,normal,graphics/DCP/shaders/normal/weapons/autogunhvy/dcp_DME_heavylinear_autogun_turret_03_normal.png
dcp_DME_heavylinear_autogun,turret,4,1,normal,graphics/DCP/shaders/normal/weapons/autogunhvy/dcp_DME_heavylinear_autogun_turret_04_normal.png
dcp_DME_heavylinear_autogun,turret,5,1,normal,graphics/DCP/shaders/normal/weapons/autogunhvy/dcp_DME_heavylinear_autogun_turret_05_normal.png
dcp_DME_heavylrpd,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_heavylrpd_hardpoint_base_normal.png
dcp_DME_heavylrpd,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_heavylrpd_turret_base_normal.png
dcp_DME_hedgehogpod,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hedgehogpod_hardpoint_base_normal.png
dcp_DME_hedgehogpod,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hedgehogpod_turret_base_normal.png
dcp_DME_hellhound_single,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_single_hardpoint_base_normal.png
dcp_DME_hellhound_single,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_single_turret_base_normal.png
dcp_DME_hellhound,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_double_hardpoint_base_normal.png
dcp_DME_hellhound,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_missilehitech_double_turret_base_normal.png
dcp_DME_hellhoundlauncher,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hellhoundlauncher_hardpoint_normal.png
dcp_DME_hellhoundlauncher,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hellhoundlauncher_turret_normal.png
dcp_DME_hellspear,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hellspear_hardpoint_base_normal.png
dcp_DME_hellspear,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hellspear_hardpoint_recoil_normal.png
dcp_DME_hellspear,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hellspear_turret_base_normal.png
dcp_DME_hellspear,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hellspear_turret_recoil_normal.png
dcp_DME_howler,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_howler_hardpoint_base_normal.png
dcp_DME_howler,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_howler_hardpoint_recoil_normal.png
dcp_DME_howler,turret,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_howler_turret_base_normal.png
dcp_DME_howler,turretbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_howler_turret_recoil_normal.png
dcp_DME_hybridblaster,hardpoint,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hybridblaster_hardpoint_base_normal.png
dcp_DME_hybridblaster,hardpointbarrel,,1,normal,graphics/DCP/shaders/normal/weapons/dcp_DME_hybridblaster_hardpoint_recoil_normal.png
